fed;slot;oh;vfat;channel
1468;5;3;5;0
1468;5;3;5;2
1468;5;3;6;0
1468;5;3;6;1
1468;5;3;6;2
1468;5;3;6;4
1468;5;3;6;12
1468;5;3;7;0
1468;5;3;7;22
1468;5;3;8;0
1468;5;3;9;0
1468;5;3;9;2
1468;5;3;10;0
1468;5;3;10;2
1468;5;3;11;1
1468;5;3;11;2
1468;5;3;12;0
1468;5;3;12;2
1468;5;3;13;0
1468;5;3;13;2
1468;5;3;15;0
1468;5;3;15;2
1468;5;3;16;2
1468;5;3;18;126
1468;5;3;19;125
1468;5;3;19;126
1468;5;3;20;126
1468;5;3;21;125
1468;5;3;21;126
1468;5;3;21;127
1468;5;3;23;126
1468;5;4;7;2
1468;5;4;9;0
1468;5;4;9;2
1468;5;4;10;0
1468;5;4;10;2
1468;5;4;11;2
1468;5;4;11;3
1468;5;4;11;21
1468;5;4;11;25
1468;5;4;11;31
1468;5;4;11;34
1468;5;4;11;41
1468;5;4;11;45
1468;5;4;11;50
1468;5;4;11;54
1468;5;4;11;76
1468;5;4;11;93
1468;5;4;12;41
1468;5;4;12;47
1468;5;4;12;50
1468;5;4;12;63
1468;5;4;12;126
1468;5;4;13;0
1468;5;4;13;1
1468;5;4;13;2
1468;5;4;13;3
1468;5;4;15;0
1468;5;4;15;2
1468;5;4;17;2
1468;5;4;17;3
1468;5;4;18;126
1468;5;4;19;120
1468;5;4;19;124
1468;5;4;19;126
1468;5;4;20;0
1468;5;4;20;2
1468;5;4;20;3
1468;5;4;21;125
1468;5;4;21;126
1468;5;4;21;127
1468;5;4;22;0
1468;5;4;22;2
1468;5;4;22;3
1468;5;5;0;122
1468;5;5;0;126
1468;5;5;0;127
1468;5;5;1;125
1468;5;5;1;126
1468;5;5;1;127
1468;5;5;2;2
1468;5;5;3;0
1468;5;5;3;2
1468;5;5;4;125
1468;5;5;4;126
1468;5;5;4;127
1468;5;5;5;0
1468;5;5;5;2
1468;5;5;6;126
1468;5;5;6;127
1468;5;5;7;0
1468;5;5;7;2
1468;5;5;7;3
1468;5;5;7;6
1468;5;5;7;7
1468;5;5;8;0
1468;5;5;8;2
1468;5;5;9;0
1468;5;5;9;2
1468;5;5;10;0
1468;5;5;10;2
1468;5;5;12;47
1468;5;5;12;50
1468;5;5;12;63
1468;5;5;12;126
1468;5;5;13;0
1468;5;5;13;2
1468;5;5;14;125
1468;5;5;15;0
1468;5;5;15;1
1468;5;5;15;2
1468;5;5;16;0
1468;5;5;16;2
1468;5;5;17;2
1468;5;5;17;3
1468;5;5;18;126
1468;5;5;18;127
1468;5;5;19;126
1468;5;5;19;127
1468;5;5;20;0
1468;5;5;20;2
1468;5;5;20;3
1468;5;5;21;121
1468;5;5;21;123
1468;5;5;22;0
1468;5;5;23;122
1468;5;5;23;125
1468;5;6;2;0
1468;5;6;2;2
1468;5;6;2;3
1468;5;6;3;2
1468;5;6;4;2
1468;5;6;4;3
1468;5;6;5;0
1468;5;6;5;2
1468;5;6;6;2
1468;5;6;7;2
1468;5;6;8;0
1468;5;6;8;2
1468;5;6;10;0
1468;5;6;10;2
1468;5;6;12;0
1468;5;6;12;2
1468;5;6;13;0
1468;5;6;13;2
1468;5;6;17;7
1468;5;6;18;126
1468;5;6;19;126
1468;5;6;20;126
1468;5;6;21;126
1468;5;6;23;126
1468;5;7;2;2
1468;5;7;4;0
1468;5;7;4;2
1468;5;7;5;0
1468;5;7;5;2
1468;5;7;10;2
1468;5;7;11;1
1468;5;7;12;2
1468;5;7;13;0
1468;5;7;13;2
1468;5;7;16;2
1468;5;7;18;122
1468;5;7;18;126
1468;5;7;18;127
1468;5;7;19;126
1468;5;7;20;126
1468;5;7;21;125
1468;5;7;21;126
1468;5;8;0;126
1468;5;8;1;126
1468;5;8;2;0
1468;5;8;2;2
1468;5;8;3;0
1468;5;8;3;2
1468;5;8;4;124
1468;5;8;4;125
1468;5;8;4;126
1468;5;8;5;0
1468;5;8;5;2
1468;5;8;6;126
1468;5;8;7;2
1468;5;8;8;0
1468;5;8;8;2
1468;5;8;9;0
1468;5;8;9;2
1468;5;8;10;0
1468;5;8;10;2
1468;5;8;12;82
1468;5;8;12;83
1468;5;8;12;89
1468;5;8;12;95
1468;5;8;12;98
1468;5;8;13;0
1468;5;8;13;1
1468;5;8;13;2
1468;5;8;15;0
1468;5;8;15;2
1468;5;8;16;2
1468;5;8;17;0
1468;5;8;17;2
1468;5;8;17;3
1468;5;8;17;6
1468;5;8;17;23
1468;5;8;18;125
1468;5;8;18;126
1468;5;8;19;126
1468;5;8;20;0
1468;5;8;20;2
1468;5;8;21;125
1468;5;8;21;126
1468;5;8;22;2
1468;5;8;23;126
1468;5;9;1;126
1468;5;9;2;2
1468;5;9;3;0
1468;5;9;3;16
1468;5;9;3;20
1468;5;9;4;126
1468;5;9;4;127
1468;5;9;5;0
1468;5;9;5;2
1468;5;9;7;2
1468;5;9;8;0
1468;5;9;8;2
1468;5;9;9;2
1468;5;9;10;0
1468;5;9;10;2
1468;5;9;11;3
1468;5;9;11;34
1468;5;9;12;89
1468;5;9;13;0
1468;5;9;13;1
1468;5;9;13;2
1468;5;9;13;3
1468;5;9;15;2
1468;5;9;16;2
1468;5;9;17;2
1468;5;9;18;126
1468;5;9;19;126
1468;5;9;20;0
1468;5;9;20;2
1468;5;9;21;125
1468;5;9;21;126
1468;5;9;22;0
1468;5;9;22;2
1468;5;9;23;126
1468;5;10;1;126
1468;5;10;2;2
1468;5;10;2;3
1468;5;10;3;2
1468;5;10;3;3
1468;5;10;4;0
1468;5;10;4;2
1468;5;10;5;0
1468;5;10;5;2
1468;5;10;5;6
1468;5;10;6;0
1468;5;10;6;2
1468;5;10;7;0
1468;5;10;7;2
1468;5;10;8;0
1468;5;10;9;0
1468;5;10;9;2
1468;5;10;10;0
1468;5;10;10;2
1468;5;10;10;38
1468;5;10;10;39
1468;5;10;11;0
1468;5;10;11;2
1468;5;10;12;0
1468;5;10;12;2
1468;5;10;15;0
1468;5;10;15;2
1468;5;10;18;126
1468;5;10;19;126
1468;5;11;1;126
1468;5;11;2;2
1468;5;11;3;2
1468;5;11;4;0
1468;5;11;4;2
1468;5;11;5;0
1468;5;11;5;2
1468;5;11;9;0
1468;5;11;10;2
1468;5;11;17;2
1468;5;11;18;125
1468;5;11;18;126
1468;5;11;19;126
1468;5;11;20;124
1468;5;11;20;125
1468;5;11;20;126
1468;5;11;21;125
1468;5;11;21;126
1468;5;11;22;126
1467;7;0;0;127
1467;7;0;1;125
1467;7;0;1;126
1467;7;0;1;127
1467;7;0;2;0
1467;7;0;2;2
1467;7;0;2;3
1467;7;0;4;125
1467;7;0;4;126
1467;7;0;4;127
1467;7;0;5;0
1467;7;0;5;2
1467;7;0;5;3
1467;7;0;6;125
1467;7;0;6;126
1467;7;0;6;127
1467;7;0;7;0
1467;7;0;7;2
1467;7;0;8;0
1467;7;0;8;2
1467;7;0;9;0
1467;7;0;9;2
1467;7;0;10;0
1467;7;0;10;2
1467;7;0;12;125
1467;7;0;12;126
1467;7;0;13;0
1467;7;0;13;2
1467;7;0;14;125
1467;7;0;14;126
1467;7;0;15;0
1467;7;0;15;2
1467;7;0;16;0
1467;7;0;16;2
1467;7;0;16;3
1467;7;0;17;2
1467;7;0;17;16
1467;7;0;18;126
1467;7;0;18;127
1467;7;0;19;122
1467;7;0;20;0
1467;7;0;20;2
1467;7;0;20;3
1467;7;0;21;125
1467;7;0;21;126
1467;7;0;21;127
1467;7;0;22;0
1467;7;0;22;2
1467;7;0;22;3
1467;7;1;0;126
1467;7;1;0;127
1467;7;1;1;126
1467;7;1;1;127
1467;7;1;2;2
1467;7;1;3;2
1467;7;1;4;126
1467;7;1;4;127
1467;7;1;5;0
1467;7;1;5;2
1467;7;1;5;3
1467;7;1;6;122
1467;7;1;6;126
1467;7;1;6;127
1467;7;1;7;76
1467;7;1;7;77
1467;7;1;7;78
1467;7;1;8;0
1467;7;1;9;0
1467;7;1;9;2
1467;7;1;10;0
1467;7;1;10;2
1467;7;1;13;0
1467;7;1;13;1
1467;7;1;13;2
1467;7;1;13;3
1467;7;1;14;125
1467;7;1;15;0
1467;7;1;17;2
1467;7;1;17;3
1467;7;1;17;6
1467;7;1;17;7
1467;7;1;18;126
1467;7;1;19;126
1467;7;1;20;0
1467;7;1;20;2
1467;7;1;21;125
1467;7;1;21;126
1467;7;1;22;2
1467;7;1;23;126
1467;7;2;0;126
1467;7;2;1;126
1467;7;2;2;0
1467;7;2;2;2
1467;7;2;2;3
1467;7;2;3;2
1467;7;2;3;3
1467;7;2;4;0
1467;7;2;4;2
1467;7;2;4;3
1467;7;2;5;0
1467;7;2;5;2
1467;7;2;5;3
1467;7;2;6;2
1467;7;2;8;0
1467;7;2;9;0
1467;7;2;9;2
1467;7;2;9;74
1467;7;2;9;78
1467;7;2;9;79
1467;7;2;10;0
1467;7;2;10;2
1467;7;2;11;0
1467;7;2;11;2
1467;7;2;12;2
1467;7;2;13;0
1467;7;2;13;2
1467;7;2;15;0
1467;7;2;15;2
1467;7;2;16;2
1467;7;2;18;12
1467;7;2;18;13
1467;7;2;18;126
1467;7;2;19;126
1467;7;2;20;126
1467;7;2;21;126
1467;7;3;2;2
1467;7;3;3;2
1467;7;3;4;0
1467;7;3;4;2
1467;7;3;5;0
1467;7;3;5;2
1467;7;3;6;0
1467;7;3;6;2
1467;7;3;7;2
1467;7;3;9;0
1467;7;3;10;0
1467;7;3;10;2
1467;7;3;11;2
1467;7;3;14;0
1467;7;3;15;0
1467;7;3;17;2
1467;7;3;18;126
1467;7;3;19;126
1467;7;3;19;127
1467;7;3;21;125
1467;7;3;21;126
1467;7;4;0;126
1467;7;4;0;127
1467;7;4;1;126
1467;7;4;2;2
1467;7;4;2;3
1467;7;4;3;2
1467;7;4;4;126
1467;7;4;4;127
1467;7;4;5;0
1467;7;4;5;2
1467;7;4;5;10
1467;7;4;5;27
1467;7;4;6;125
1467;7;4;6;126
1467;7;4;6;127
1467;7;4;7;110
1467;7;4;8;0
1467;7;4;9;0
1467;7;4;9;2
1467;7;4;10;0
1467;7;4;10;2
1467;7;4;11;2
1467;7;4;12;125
1467;7;4;12;126
1467;7;4;13;0
1467;7;4;13;2
1467;7;4;14;125
1467;7;4;15;0
1467;7;4;16;2
1467;7;4;16;42
1467;7;4;16;46
1467;7;4;16;47
1467;7;4;17;2
1467;7;4;17;3
1467;7;4;17;6
1467;7;4;18;126
1467;7;4;19;127
1467;7;4;20;0
1467;7;4;20;11
1467;7;4;20;12
1467;7;4;20;21
1467;7;4;20;25
1467;7;4;21;125
1467;7;4;21;126
1467;7;4;22;2
1467;7;5;0;126
1467;7;5;1;126
1467;7;5;1;127
1467;7;5;2;0
1467;7;5;2;2
1467;7;5;2;3
1467;7;5;4;126
1467;7;5;5;0
1467;7;5;5;2
1467;7;5;6;126
1467;7;5;7;2
1467;7;5;8;0
1467;7;5;8;2
1467;7;5;9;0
1467;7;5;10;0
1467;7;5;10;2
1467;7;5;12;126
1467;7;5;13;0
1467;7;5;13;1
1467;7;5;13;2
1467;7;5;15;0
1467;7;5;15;2
1467;7;5;17;2
1467;7;5;17;3
1467;7;5;17;59
1467;7;5;18;126
1467;7;5;19;126
1467;7;5;20;2
1467;7;5;20;3
1467;7;5;21;125
1467;7;5;21;126
1467;7;5;22;0
1467;7;5;22;2
1467;7;6;1;125
1467;7;6;1;126
1467;7;6;2;2
1467;7;6;4;0
1467;7;6;4;2
1467;7;6;5;0
1467;7;6;5;2
1467;7;6;7;2
1467;7;6;9;2
1467;7;6;10;2
1467;7;6;11;2
1467;7;6;12;0
1467;7;6;12;2
1467;7;6;12;3
1467;7;6;15;0
1467;7;6;18;126
1467;7;6;19;126
1467;7;6;19;127
1467;7;6;20;126
1467;7;6;21;126
1467;7;7;2;2
1467;7;7;3;2
1467;7;7;4;0
1467;7;7;4;2
1467;7;7;6;2
1467;7;7;7;2
1467;7;7;9;2
1467;7;7;12;0
1467;7;7;12;2
1467;7;7;15;0
1467;7;7;18;126
1467;7;7;19;126
1467;7;7;20;126
1467;7;7;21;126
1467;7;8;0;126
1467;7;8;1;126
1467;7;8;1;127
1467;7;8;2;0
1467;7;8;2;2
1467;7;8;2;3
1467;7;8;3;2
1467;7;8;3;3
1467;7;8;4;125
1467;7;8;4;126
1467;7;8;4;127
1467;7;8;5;0
1467;7;8;5;2
1467;7;8;5;3
1467;7;8;6;121
1467;7;8;6;124
1467;7;8;6;125
1467;7;8;6;126
1467;7;8;6;127
1467;7;8;7;0
1467;7;8;7;2
1467;7;8;7;3
1467;7;8;8;0
1467;7;8;8;2
1467;7;8;9;0
1467;7;8;9;2
1467;7;8;9;3
1467;7;8;10;0
1467;7;8;10;2
1467;7;8;11;0
1467;7;8;12;41
1467;7;8;12;44
1467;7;8;12;47
1467;7;8;12;50
1467;7;8;12;56
1467;7;8;12;57
1467;7;8;12;63
1467;7;8;12;126
1467;7;8;13;0
1467;7;8;13;1
1467;7;8;13;2
1467;7;8;13;3
1467;7;8;15;0
1467;7;8;15;1
1467;7;8;15;2
1467;7;8;15;3
1467;7;8;16;2
1467;7;8;17;2
1467;7;8;17;3
1467;7;8;18;126
1467;7;8;19;126
1467;7;8;20;0
1467;7;8;20;2
1467;7;8;21;125
1467;7;8;21;126
1467;7;8;21;127
1467;7;8;22;0
1467;7;8;22;2
1467;7;8;23;126
1467;7;8;23;127
1467;7;9;0;126
1467;7;9;1;126
1467;7;9;1;127
1467;7;9;2;2
1467;7;9;3;2
1467;7;9;4;125
1467;7;9;4;126
1467;7;9;4;127
1467;7;9;5;0
1467;7;9;5;1
1467;7;9;5;2
1467;7;9;6;126
1467;7;9;6;127
1467;7;9;7;2
1467;7;9;8;0
1467;7;9;8;2
1467;7;9;9;0
1467;7;9;9;2
1467;7;9;10;0
1467;7;9;10;2
1467;7;9;12;125
1467;7;9;13;0
1467;7;9;13;2
1467;7;9;13;3
1467;7;9;14;125
1467;7;9;14;126
1467;7;9;15;0
1467;7;9;15;2
1467;7;9;16;2
1467;7;9;17;2
1467;7;9;17;3
1467;7;9;18;122
1467;7;9;18;126
1467;7;9;18;127
1467;7;9;19;126
1467;7;9;19;127
1467;7;9;20;2
1467;7;9;20;3
1467;7;9;21;125
1467;7;9;21;126
1467;7;9;21;127
1467;7;9;22;2
1467;7;9;22;3
1467;7;9;23;126
1467;7;10;0;126
1467;7;10;1;126
1467;7;10;2;2
1467;7;10;3;2
1467;7;10;4;0
1467;7;10;4;2
1467;7;10;4;3
1467;7;10;5;0
1467;7;10;5;2
1467;7;10;5;3
1467;7;10;5;6
1467;7;10;5;7
1467;7;10;5;10
1467;7;10;5;11
1467;7;10;5;14
1467;7;10;7;0
1467;7;10;7;2
1467;7;10;8;0
1467;7;10;8;2
1467;7;10;9;0
1467;7;10;9;2
1467;7;10;10;0
1467;7;10;10;2
1467;7;10;11;0
1467;7;10;11;2
1467;7;10;12;0
1467;7;10;12;2
1467;7;10;13;0
1467;7;10;13;2
1467;7;10;14;2
1467;7;10;15;0
1467;7;10;15;2
1467;7;10;15;65
1467;7;10;15;68
1467;7;10;16;2
1467;7;10;17;2
1467;7;10;17;3
1467;7;10;17;6
1467;7;10;18;122
1467;7;10;18;126
1467;7;10;18;127
1467;7;10;19;126
1467;7;10;20;125
1467;7;10;20;126
1467;7;10;20;127
1467;7;10;21;122
1467;7;10;21;125
1467;7;10;21;126
1467;7;10;21;127
1467;7;10;22;126
1467;7;10;23;126
1467;7;11;0;126
1467;7;11;1;0
1467;7;11;1;122
1467;7;11;1;125
1467;7;11;1;126
1467;7;11;1;127
1467;7;11;2;0
1467;7;11;2;2
1467;7;11;2;3
1467;7;11;3;0
1467;7;11;3;2
1467;7;11;3;3
1467;7;11;4;0
1467;7;11;4;2
1467;7;11;4;3
1467;7;11;5;0
1467;7;11;5;1
1467;7;11;5;2
1467;7;11;5;3
1467;7;11;5;6
1467;7;11;6;0
1467;7;11;6;2
1467;7;11;7;0
1467;7;11;7;2
1467;7;11;8;0
1467;7;11;8;2
1467;7;11;9;0
1467;7;11;9;2
1467;7;11;10;0
1467;7;11;10;2
1467;7;11;11;0
1467;7;11;11;2
1467;7;11;12;0
1467;7;11;12;2
1467;7;11;13;0
1467;7;11;13;2
1467;7;11;14;0
1467;7;11;14;2
1467;7;11;15;0
1467;7;11;15;2
1467;7;11;16;2
1467;7;11;17;0
1467;7;11;17;2
1467;7;11;17;3
1467;7;11;18;122
1467;7;11;18;125
1467;7;11;18;126
1467;7;11;18;127
1467;7;11;19;122
1467;7;11;19;125
1467;7;11;19;126
1467;7;11;19;127
1467;7;11;20;125
1467;7;11;20;126
1467;7;11;20;127
1467;7;11;21;122
1467;7;11;21;124
1467;7;11;21;125
1467;7;11;21;126
1467;7;11;21;127
1467;7;11;22;125
1467;7;11;22;126
1467;7;11;22;127
1467;7;11;23;125
1467;7;11;23;126
1468;7;0;0;125
1468;7;0;0;126
1468;7;0;0;127
1468;7;0;1;125
1468;7;0;1;126
1468;7;0;1;127
1468;7;0;2;0
1468;7;0;2;2
1468;7;0;2;3
1468;7;0;3;2
1468;7;0;4;125
1468;7;0;4;126
1468;7;0;4;127
1468;7;0;5;0
1468;7;0;5;2
1468;7;0;5;3
1468;7;0;6;125
1468;7;0;6;126
1468;7;0;7;0
1468;7;0;7;2
1468;7;0;7;3
1468;7;0;8;0
1468;7;0;8;1
1468;7;0;8;2
1468;7;0;8;126
1468;7;0;9;0
1468;7;0;9;2
1468;7;0;9;3
1468;7;0;10;0
1468;7;0;10;2
1468;7;0;11;0
1468;7;0;11;2
1468;7;0;12;125
1468;7;0;12;126
1468;7;0;13;0
1468;7;0;13;1
1468;7;0;13;2
1468;7;0;13;3
1468;7;0;14;122
1468;7;0;14;126
1468;7;0;14;127
1468;7;0;15;0
1468;7;0;15;1
1468;7;0;15;2
1468;7;0;16;0
1468;7;0;16;2
1468;7;0;16;3
1468;7;0;17;0
1468;7;0;17;2
1468;7;0;17;3
1468;7;0;17;6
1468;7;0;18;125
1468;7;0;18;126
1468;7;0;18;127
1468;7;0;19;122
1468;7;0;19;126
1468;7;0;19;127
1468;7;0;20;0
1468;7;0;20;2
1468;7;0;20;3
1468;7;0;21;125
1468;7;0;21;126
1468;7;0;21;127
1468;7;0;22;0
1468;7;0;22;2
1468;7;0;22;3
1468;7;0;23;125
1468;7;0;23;126
1468;7;0;23;127
1468;7;2;0;122
1468;7;2;0;125
1468;7;2;0;126
1468;7;2;0;127
1468;7;2;1;125
1468;7;2;1;126
1468;7;2;1;127
1468;7;2;2;0
1468;7;2;2;2
1468;7;2;2;3
1468;7;2;3;0
1468;7;2;3;2
1468;7;2;3;3
1468;7;2;4;0
1468;7;2;4;2
1468;7;2;4;3
1468;7;2;5;0
1468;7;2;5;1
1468;7;2;5;2
1468;7;2;5;3
1468;7;2;5;6
1468;7;2;5;126
1468;7;2;6;0
1468;7;2;6;2
1468;7;2;6;3
1468;7;2;6;6
1468;7;2;7;0
1468;7;2;7;1
1468;7;2;7;2
1468;7;2;7;3
1468;7;2;7;52
1468;7;2;7;64
1468;7;2;7;126
1468;7;2;8;0
1468;7;2;8;2
1468;7;2;8;126
1468;7;2;9;0
1468;7;2;9;2
1468;7;2;10;0
1468;7;2;10;2
1468;7;2;11;0
1468;7;2;11;2
1468;7;2;12;0
1468;7;2;12;2
1468;7;2;13;0
1468;7;2;13;2
1468;7;2;14;0
1468;7;2;14;1
1468;7;2;14;2
1468;7;2;15;0
1468;7;2;15;2
1468;7;2;16;0
1468;7;2;16;2
1468;7;2;16;3
1468;7;2;17;0
1468;7;2;17;2
1468;7;2;17;3
1468;7;2;18;125
1468;7;2;18;126
1468;7;2;18;127
1468;7;2;19;118
1468;7;2;19;124
1468;7;2;19;125
1468;7;2;19;126
1468;7;2;19;127
1468;7;2;20;118
1468;7;2;20;119
1468;7;2;20;124
1468;7;2;20;125
1468;7;2;21;122
1468;7;2;21;124
1468;7;2;21;125
1468;7;2;21;126
1468;7;2;21;127
1468;7;2;22;125
1468;7;2;22;126
1468;7;2;22;127
1468;7;2;23;125
1468;7;2;23;126
1468;7;2;23;127
1468;7;3;7;0
1468;7;3;7;1
1468;7;3;7;2
1468;7;3;8;0
1468;7;3;9;0
1468;7;3;9;2
1468;7;3;10;0
1468;7;3;10;2
1468;7;3;10;3
1468;7;3;11;0
1468;7;3;11;2
1468;7;3;11;3
1468;7;3;12;0
1468;7;3;12;2
1468;7;3;12;3
1468;7;3;13;0
1468;7;3;13;1
1468;7;3;13;2
1468;7;3;13;3
1468;7;3;14;0
1468;7;3;14;2
1468;7;3;14;3
1468;7;3;15;70
1468;7;3;15;78
1468;7;3;17;0
1468;7;3;17;2
1468;7;3;17;3
1468;7;3;18;0
1468;7;3;18;22
1468;7;3;18;35
1468;7;3;18;90
1468;7;3;20;126
1468;7;3;21;126
1468;7;3;23;126
1468;7;4;0;122
1468;7;4;0;126
1468;7;4;0;127
1468;7;4;1;126
1468;7;4;1;127
1468;7;4;2;0
1468;7;4;2;2
1468;7;4;2;3
1468;7;4;3;2
1468;7;4;4;126
1468;7;4;4;127
1468;7;4;5;0
1468;7;4;5;2
1468;7;4;6;125
1468;7;4;6;126
1468;7;4;6;127
1468;7;4;7;2
1468;7;4;8;0
1468;7;4;8;2
1468;7;4;9;0
1468;7;4;9;2
1468;7;4;10;0
1468;7;4;10;2
1468;7;4;11;2
1468;7;4;12;125
1468;7;4;12;126
1468;7;4;13;0
1468;7;4;13;1
1468;7;4;13;2
1468;7;4;14;125
1468;7;4;15;0
1468;7;4;15;2
1468;7;4;16;2
1468;7;4;17;0
1468;7;4;17;2
1468;7;4;17;3
1468;7;4;18;125
1468;7;4;18;126
1468;7;4;18;127
1468;7;4;19;126
1468;7;4;19;127
1468;7;4;20;0
1468;7;4;20;2
1468;7;4;20;3
1468;7;4;21;125
1468;7;4;21;126
1468;7;4;22;0
1468;7;4;22;2
1468;7;4;23;107
1468;7;4;23;118
1468;7;4;23;127
1468;7;5;0;20
1468;7;5;0;21
1468;7;5;0;126
1468;7;5;1;126
1468;7;5;2;0
1468;7;5;2;2
1468;7;5;3;2
1468;7;5;4;114
1468;7;5;4;124
1468;7;5;4;125
1468;7;5;5;0
1468;7;5;5;2
1468;7;5;5;3
1468;7;5;6;126
1468;7;5;7;0
1468;7;5;7;5
1468;7;5;7;15
1468;7;5;9;2
1468;7;5;10;0
1468;7;5;10;2
1468;7;5;13;0
1468;7;5;13;1
1468;7;5;13;2
1468;7;5;13;3
1468;7;5;16;2
1468;7;5;17;2
1468;7;5;18;126
1468;7;5;19;122
1468;7;5;19;126
1468;7;5;19;127
1468;7;5;20;2
1468;7;5;21;125
1468;7;5;21;126
1468;7;5;22;2
1468;7;5;23;126
1468;7;6;0;126
1468;7;6;1;126
1468;7;6;2;0
1468;7;6;2;2
1468;7;6;3;2
1468;7;6;4;0
1468;7;6;4;2
1468;7;6;4;3
1468;7;6;5;0
1468;7;6;5;1
1468;7;6;5;2
1468;7;6;5;3
1468;7;6;6;0
1468;7;6;6;2
1468;7;6;7;2
1468;7;6;8;0
1468;7;6;8;2
1468;7;6;9;0
1468;7;6;9;2
1468;7;6;10;0
1468;7;6;10;2
1468;7;6;11;0
1468;7;6;12;0
1468;7;6;12;2
1468;7;6;13;0
1468;7;6;13;2
1468;7;6;14;0
1468;7;6;14;2
1468;7;6;15;0
1468;7;6;15;2
1468;7;6;15;3
1468;7;6;17;2
1468;7;6;18;126
1468;7;6;18;127
1468;7;6;19;126
1468;7;6;20;125
1468;7;6;20;126
1468;7;6;20;127
1468;7;6;21;125
1468;7;6;21;126
1468;7;6;22;126
1468;7;6;23;94
1468;7;7;1;126
1468;7;7;2;0
1468;7;7;2;2
1468;7;7;2;68
1468;7;7;3;2
1468;7;7;4;0
1468;7;7;4;2
1468;7;7;5;0
1468;7;7;5;2
1468;7;7;5;3
1468;7;7;6;0
1468;7;7;6;2
1468;7;7;7;2
1468;7;7;8;0
1468;7;7;8;2
1468;7;7;8;120
1468;7;7;8;121
1468;7;7;10;0
1468;7;7;10;2
1468;7;7;11;3
1468;7;7;12;0
1468;7;7;12;2
1468;7;7;13;0
1468;7;7;13;2
1468;7;7;15;0
1468;7;7;15;2
1468;7;7;18;122
1468;7;7;18;126
1468;7;7;18;127
1468;7;7;19;122
1468;7;7;19;123
1468;7;7;20;81
1468;7;7;20;114
1468;7;7;20;121
1468;7;7;21;125
1468;7;7;21;126
1468;7;7;22;126
1468;7;7;23;126
1468;7;8;0;92
1468;7;8;0;126
1468;7;8;1;126
1468;7;8;2;2
1468;7;8;3;2
1468;7;8;4;125
1468;7;8;4;126
1468;7;8;4;127
1468;7;8;5;0
1468;7;8;5;2
1468;7;8;5;3
1468;7;8;6;122
1468;7;8;6;126
1468;7;8;6;127
1468;7;8;7;0
1468;7;8;7;6
1468;7;8;8;0
1468;7;8;8;2
1468;7;8;9;0
1468;7;8;9;2
1468;7;8;10;0
1468;7;8;10;2
1468;7;8;12;125
1468;7;8;12;126
1468;7;8;13;0
1468;7;8;13;1
1468;7;8;13;2
1468;7;8;14;124
1468;7;8;14;125
1468;7;8;14;126
1468;7;8;15;0
1468;7;8;15;2
1468;7;8;18;126
1468;7;8;19;126
1468;7;8;20;0
1468;7;8;20;2
1468;7;8;20;3
1468;7;8;21;118
1468;7;8;22;0
1468;7;8;22;14
1468;7;8;23;126
1468;7;9;0;122
1468;7;9;0;125
1468;7;9;0;127
1468;7;9;1;122
1468;7;9;1;125
1468;7;9;1;126
1468;7;9;1;127
1468;7;9;2;0
1468;7;9;2;2
1468;7;9;2;3
1468;7;9;3;2
1468;7;9;4;122
1468;7;9;4;125
1468;7;9;4;126
1468;7;9;4;127
1468;7;9;5;0
1468;7;9;5;6
1468;7;9;6;42
1468;7;9;6;61
1468;7;9;6;73
1468;7;9;6;80
1468;7;9;6;118
1468;7;9;6;123
1468;7;9;6;125
1468;7;9;7;7
1468;7;9;8;0
1468;7;9;8;2
1468;7;9;8;110
1468;7;9;8;111
1468;7;9;8;126
1468;7;9;9;0
1468;7;9;9;2
1468;7;9;9;126
1468;7;9;10;0
1468;7;9;10;2
1468;7;9;10;126
1468;7;9;11;0
1468;7;9;12;125
1468;7;9;12;126
1468;7;9;13;0
1468;7;9;13;1
1468;7;9;13;2
1468;7;9;13;3
1468;7;9;13;4
1468;7;9;14;125
1468;7;9;14;126
1468;7;9;15;0
1468;7;9;15;1
1468;7;9;15;2
1468;7;9;15;3
1468;7;9;15;126
1468;7;9;16;0
1468;7;9;16;2
1468;7;9;17;0
1468;7;9;17;2
1468;7;9;17;3
1468;7;9;18;122
1468;7;9;18;124
1468;7;9;19;36
1468;7;9;19;126
1468;7;9;20;0
1468;7;9;20;2
1468;7;9;20;3
1468;7;9;21;108
1468;7;9;21;117
1468;7;9;21;122
1468;7;9;21;125
1468;7;9;21;126
1468;7;9;21;127
1468;7;9;22;0
1468;7;9;22;1
1468;7;9;22;2
1468;7;9;22;4
1468;7;9;22;19
1468;7;9;23;92
1468;7;9;23;103
1468;7;9;23;106
1468;7;9;23;125
1468;7;9;23;126
1468;7;9;23;127
1468;7;10;0;87
1468;7;10;0;126
1468;7;10;1;126
1468;7;10;1;127
1468;7;10;2;0
1468;7;10;2;2
1468;7;10;3;0
1468;7;10;3;2
1468;7;10;3;3
1468;7;10;4;0
1468;7;10;4;2
1468;7;10;5;0
1468;7;10;5;1
1468;7;10;5;2
1468;7;10;5;3
1468;7;10;6;0
1468;7;10;6;1
1468;7;10;6;2
1468;7;10;6;3
1468;7;10;7;0
1468;7;10;7;1
1468;7;10;7;2
1468;7;10;7;3
1468;7;10;8;0
1468;7;10;8;2
1468;7;10;8;12
1468;7;10;8;13
1468;7;10;9;0
