689997090,382
689472802,383
688948514,383
696291138,0
695766850,0
694718274,0
695242562,0
694718274,1
694718274,62
694718274,63
693669698,174
693669698,173
693669698,170
693669698,94
693145410,78
691572546,383
691572546,382
691572546,381
691048258,379
691048258,380
690523970,383
691048258,383
692096834,97
692096834,96
692096834,4
692096834,0
691572546,0
690523970,0
691048258,0
689999682,383
688426818,114
688426818,115
692078112,2
692078112,0
692078112,1
691553824,0
691029536,0
689980960,127
689980960,0
689980960,1
689456672,127
689456672,0
689456672,1
688932384,127
688408096,0
692078112,255
692078112,128
691553824,255
691553824,128
691029536,255
689456672,255
689456672,254
689456672,128
689456672,250
689456672,245
688932384,128
688408096,255
688408096,128
692078112,383
691553824,383
691029536,383
690505248,381
690505248,383
690505248,382
689980960,383
689456672,256
689456672,383
688932384,383
688408096,383
692094496,2
692094496,127
692094496,0
692094496,1
691570208,2
691570208,127
691570208,0
691570208,1
691045920,127
691045920,126
691045920,0
691045920,1
691045920,63
690521632,0
689997344,2
689997344,127
689997344,0
689997344,1
689473056,127
689473056,0
689473056,1
688948768,2
688948768,3
688948768,127
688948768,0
688948768,1
688424480,127
688424480,0
688424480,1
688424480,30
692094496,255
692094496,128
692094496,244
691570208,255
691570208,128
691570208,129
691045920,255
691045920,254
691045920,128
691045920,129
691045920,191
690521632,255
690521632,128
689473056,255
689473056,254
689473056,128
689473056,129
689473056,191
688948768,192
688948768,255
688948768,128
688424480,255
688424480,128
692094496,256
692094496,383
692094496,382
691570208,256
691570208,383
691570208,382
691045920,381
691045920,256
691045920,383
691045920,382
690521632,256
690521632,383
690521632,382
689997344,256
689997344,257
689997344,383
689997344,382
689473056,256
689473056,383
689473056,382
688948768,256
688948768,383
688948768,382
688948768,381
688424480,256
688424480,383
688424480,382
691029792,0
689981216,127
689981216,0
689456928,127
689456928,0
688932640,127
691029792,255
691029792,128
689981216,255
689456928,255
688408352,255
691029792,382
690505504,383
689981216,381
689981216,256
689981216,382
688932640,383
688408352,379
691570464,0
691046176,0
690521888,0
689997600,127
689997600,0
689473312,127
689473312,0
691570464,128
689997600,128
689473312,255
689473312,128
691046176,383
691046176,382
690521888,383
689997600,256
689997600,383
689473312,383
692078624,127
692078624,0
692078624,1
691554336,2
691554336,127
691554336,0
691554336,1
691030048,127
691030048,0
691030048,1
691030048,2
690505760,127
690505760,0
690505760,1
690505760,2
690505760,3
689981472,127
689981472,0
689981472,1
689457184,127
689457184,0
689457184,1
688932896,2
688932896,3
688932896,127
688932896,0
688932896,1
688408608,127
688408608,0
688408608,1
692078624,255
692078624,254
692078624,128
691554336,255
691554336,128
691554336,191
691030048,255
691030048,128
691030048,129
691030048,191
690505760,255
690505760,254
690505760,128
689981472,255
689981472,128
689457184,255
689457184,254
689457184,128
689457184,129
688932896,254
688932896,255
688932896,128
688408608,255
688408608,254
688408608,128
692078624,256
692078624,383
692078624,382
691554336,256
691554336,383
691554336,382
691030048,256
691030048,383
691030048,382
689981472,256
689981472,383
689981472,382
689981472,381
689457184,256
689457184,383
689457184,382
688932896,256
688932896,257
688932896,383
688932896,382
688408608,381
688408608,256
692095008,0
692095008,1
691570720,0
691570720,1
691046432,127
691046432,0
691046432,1
690522144,127
690522144,0
690522144,117
689997856,0
689473568,127
689473568,0
688949280,2
688949280,0
688949280,1
688424992,0
692095008,255
692095008,128
691570720,255
691570720,128
691046432,255
691046432,128
689997856,255
689997856,128
689473568,255
689473568,254
689473568,128
689473568,129
688949280,128
688424992,255
688424992,128
692095008,383
692095008,382
691570720,256
691570720,383
691046432,381
691046432,383
691046432,382
690522144,383
689997856,256
689997856,383
689997856,382
689473568,381
689473568,257
689473568,256
689473568,383
689473568,382
688949280,256
688949280,383
688949280,382
688949280,381
688424992,370
688424992,257
688424992,383
688424992,382
692078880,17
692078880,0
691030304,0
690506016,0
689981728,127
689981728,0
689981728,1
689457440,127
689457440,0
689457440,1
688933152,0
688408864,0
688408864,119
692078880,255
692078880,128
691554592,255
691030304,255
690506016,255
689981728,255
689981728,128
689457440,255
688408864,255
691030304,383
690506016,377
690506016,378
690506016,257
689981728,377
689981728,380
689457440,383
688933152,383
692095264,39
692095264,38
692095264,0
691570976,0
691046688,127
691046688,0
690522400,0
689998112,127
689998112,0
689473824,127
689473824,0
688949536,0
688425248,127
688425248,0
692095264,128
691046688,128
689998112,255
689998112,128
689473824,255
688949536,255
688949536,128
692095264,383
691570976,383
691046688,383
690522400,383
689998112,383
689473824,381
689473824,256
689473824,383
688949536,383
688425248,383
692079136,0
691554848,0
691030560,0
689981984,0
689981984,1
689457696,127
689457696,0
688933408,0
688409120,0
691030560,255
691030560,128
690506272,142
689981984,255
689981984,128
689457696,255
689457696,128
688933408,189
688933408,188
688409120,255
691030560,383
689981984,383
689457696,256
689457696,383
688933408,382
692095520,90
691571232,4
691571232,2
691571232,3
691571232,1
691046944,0
691046944,1
690522656,0
690522656,1
690522656,2
690522656,3
690522656,4
690522656,6
689998368,2
689474080,127
689474080,0
689474080,1
688949792,0
688949792,1
688425504,0
692095520,255
692095520,212
692095520,207
692095520,206
691571232,255
691571232,128
691046944,255
691046944,128
690522656,255
690522656,128
689998368,255
689998368,128
689474080,255
689474080,254
689474080,128
688949792,255
688425504,255
688425504,128
692095520,383
691571232,383
691571232,382
691046944,381
691046944,382
689998368,380
689998368,379
689474080,379
688949792,381
688949792,379
691030816,0
690506528,0
689982240,127
689982240,0
689457952,127
689457952,0
691555104,255
691555104,128
691030816,255
691030816,128
689982240,128
689457952,255
689457952,128
691030816,373
691030816,379
691030816,383
690506528,383
689982240,383
689457952,256
689457952,383
688933664,383
688409376,383
692095776,0
691571488,2
691571488,0
691571488,1
691047200,0
691047200,2
690522912,127
690522912,0
689998624,127
689998624,0
689998624,1
689474336,127
689474336,0
689474336,1
688950048,127
688950048,0
688425760,127
688425760,0
692095776,255
692095776,128
691571488,255
691571488,128
691047200,255
691047200,128
690522912,255
689998624,255
689998624,128
689474336,255
689474336,128
688950048,255
688950048,128
688950048,235
688950048,234
688425760,255
688425760,128
691571488,383
691047200,256
691047200,383
691047200,382
690522912,256
690522912,383
690522912,382
689998624,381
689998624,256
689998624,383
689998624,382
689474336,256
689474336,383
689474336,382
688950048,383
688425760,383
692078114,0
691553826,2
691553826,0
691553826,1
691029538,0
691029538,1
690505250,127
689980962,0
689456674,127
689456674,126
689456674,0
688408098,0
688408098,1
692078114,255
691553826,255
691553826,128
691029538,255
690505250,142
690505250,144
690505250,154
689980962,168
689980962,151
689980962,255
689980962,128
689456674,255
689456674,128
688932386,128
688408098,255
692078114,383
691553826,383
691029538,383
690505250,383
689980962,256
689980962,383
689980962,382
689456674,256
689456674,383
688932386,256
688932386,383
688408098,383
692094498,0
691570210,0
691045922,0
691045922,1
690521634,0
689997346,127
689997346,0
689997346,1
689473058,127
689473058,0
688948770,0
688424482,127
688424482,0
688424482,1
688424482,66
688424482,60
692094498,255
692094498,128
691570210,255
691570210,128
691570210,129
691045922,255
691045922,128
690521634,255
690521634,128
689997346,213
689997346,168
689997346,221
689997346,161
689997346,160
689997346,237
689997346,255
689997346,128
689473058,255
689473058,254
689473058,128
689473058,129
688948770,128
688424482,255
688424482,128
692094498,383
691570210,256
691570210,383
691570210,382
691570210,381
691045922,383
690521634,381
690521634,383
689997346,256
689997346,383
689473058,256
689473058,383
688948770,256
688948770,383
688424482,383
691029794,127
691029794,0
690505506,0
689981218,127
689981218,0
689456930,127
689456930,0
688932642,0
688408354,119
689981218,128
689981218,129
691029794,383
690505506,383
689981218,383
689456930,379
689456930,381
689456930,383
691570466,127
691570466,0
691046178,127
691046178,0
690521890,127
690521890,0
689997602,127
689997602,0
689473314,0
688424738,119
692094754,255
692094754,128
692094754,185
692094754,184
689997602,255
689997602,128
689997602,133
689473314,255
688424738,128
692078626,0
692078626,1
691554338,0
691030050,127
691030050,0
691030050,1
691030050,2
690505762,0
690505762,1
689981474,127
689981474,0
689981474,1
689457186,127
689457186,0
689457186,1
689457186,2
689457186,119
689457186,63
688932898,0
688932898,1
688408610,127
688408610,0
688408610,3
688408610,8
692078626,255
692078626,128
691554338,255
691554338,128
691030050,255
691030050,128
690505762,255
690505762,128
689981474,255
689981474,128
689457186,255
689457186,254
689457186,128
689457186,129
689457186,131
689457186,138
689457186,140
688932898,255
688932898,128
688408610,255
688408610,128
692078626,383
692078626,382
691554338,256
691554338,383
691554338,382
691030050,382
690505762,381
690505762,383
690505762,382
689981474,256
689981474,383
689981474,382
689457186,256
689457186,383
688932898,256
688932898,383
688932898,382
688408610,256
688408610,383
688408610,382
692095010,0
691570722,0
691570722,1
691046434,127
691046434,126
691046434,0
691046434,1
690522146,0
689997858,127
689997858,0
689997858,1
689473570,127
689473570,0
689473570,1
688949282,2
688949282,127
688949282,0
688949282,1
688424994,127
688424994,0
688424994,1
692095010,255
692095010,128
691570722,255
691570722,128
691570722,191
691046434,255
691046434,128
689997858,255
689997858,128
689997858,129
689473570,255
689473570,128
689473570,129
688949282,255
688949282,128
688424994,255
688424994,254
688424994,128
688424994,129
692095010,256
692095010,383
692095010,382
691570722,256
691570722,383
691570722,382
691046434,381
691046434,256
691046434,383
691046434,382
690522146,383
689997858,256
689997858,383
689997858,382
689473570,256
689473570,383
689473570,382
688949282,256
688949282,383
688949282,382
688424994,327
688424994,279
688424994,278
688424994,375
688424994,374
688424994,256
691570978,0
691046690,0
690522402,0
689998114,127
689998114,1
689998114,2
689473826,0
688425250,119
691570978,255
691570978,128
691570978,130
690522402,255
689998114,255
689998114,128
689473826,255
689473826,128
688949538,226
688949538,225
688949538,219
691046690,383
690522402,267
690522402,266
689998114,383
689473826,333
689473826,300
689473826,293
689473826,286
689473826,285
689473826,284
689473826,283
689473826,282
689473826,281
689473826,367
689473826,371
689473826,377
688425250,383
692079138,2
692079138,127
692079138,0
692079138,1
691554850,2
691554850,127
691554850,0
691554850,1
691030562,127
691030562,0
691030562,1
691030562,2
691030562,63
690506274,0
690506274,1
689981986,2
689981986,127
689981986,0
689981986,1
689457698,127
689457698,0
688933410,2
688933410,127
688933410,0
688933410,1
688409122,127
688409122,0
688409122,2
692079138,255
692079138,128
692079138,191
691554850,255
691554850,128
691554850,191
691030562,255
691030562,128
690506274,255
690506274,128
689981986,253
689981986,128
689981986,129
689457698,255
689457698,128
688933410,255
688933410,128
688933410,129
688409122,255
688409122,254
688409122,128
688409122,129
688409122,253
688409122,247
688409122,191
692079138,256
692079138,383
692079138,382
691554850,256
691554850,383
691554850,382
691030562,372
691030562,381
691030562,380
691030562,256
691030562,383
691030562,382
690506274,381
690506274,383
690506274,382
689981986,383
689981986,382
689981986,259
689981986,381
689981986,380
689457698,256
689457698,383
689457698,382
688933410,256
688933410,383
688933410,382
688409122,354
688409122,366
688409122,374
688409122,256
688409122,383
688409122,382
692095522,0
692095522,1
691571234,127
691571234,0
691046946,0
690522658,0
690522658,1
689998370,127
689998370,1
689474082,127
689474082,0
688949794,2
688949794,0
688949794,1
692095522,255
691571234,255
691571234,128
691571234,129
691046946,255
691046946,128
691046946,129
690522658,128
690522658,129
689998370,255
689998370,128
689474082,255
689474082,128
688949794,128
688425506,255
688425506,128
692095522,383
692095522,356
691571234,383
691571234,382
691046946,383
690522658,383
690522658,382
689998370,256
689998370,383
689998370,382
689474082,256
689474082,383
688949794,383
688425506,383
692079394,0
691555106,0
691030818,127
691030818,0
691030818,1
690506530,0
689982242,0
689457954,127
689457954,0
689457954,69
689457954,68
688933666,127
688933666,1
688409378,0
692079394,255
691555106,255
691555106,128
691030818,255
691030818,128
691030818,253
691030818,252
690506530,255
690506530,128
689982242,255
689982242,128
689457954,255
689457954,128
688933666,255
688409378,255
688409378,224
692079394,383
691555106,383
691555106,382
691030818,381
691030818,383
691030818,382
690506530,383
689982242,383
689457954,319
689457954,318
689457954,256
689457954,383
688409378,383
692095778,0
691571490,0
691571490,1
691047202,127
691047202,0
691047202,1
690522914,0
689998626,127
689998626,0
689474338,127
689474338,0
688950050,127
688950050,0
688425762,0
692095778,255
692095778,128
691571490,255
691047202,255
691047202,128
690522914,128
689998626,255
689998626,128
689474338,255
689474338,128
688425762,255
688425762,128
692095778,383
691571490,383
691047202,256
691047202,383
691047202,382
690522914,383
689998626,256
689998626,383
689998626,382
689474338,257
689474338,256
689474338,383
688950050,383
688425762,383
692079648,127
692079648,0
692079648,1
691555360,127
691555360,0
691555360,1
691031072,127
691031072,0
691031072,1
690506784,127
690506784,0
690506784,1
690506784,2
690506784,3
690506784,4
690506784,5
689982496,11
689982496,127
689982496,0
689982496,1
689458208,127
689458208,0
688933920,2
688933920,127
688933920,0
688933920,1
688409632,0
692079648,255
692079648,254
692079648,128
691555360,255
691555360,128
691031072,255
691031072,128
690506784,255
690506784,128
689982496,255
689982496,128
689458208,255
689458208,254
689458208,128
689458208,129
688933920,255
688933920,128
688409632,255
688409632,254
688409632,128
692079648,256
692079648,383
691555360,256
691555360,383
691555360,382
691031072,381
691031072,383
691031072,382
690506784,381
690506784,383
690506784,382
689982496,256
689982496,378
689458208,381
689458208,256
688933920,256
688933920,257
688933920,383
688409632,383
692096032,0
691571744,0
691047456,127
691047456,0
690523168,127
689998880,2
689998880,127
689998880,0
689998880,1
689474592,127
689474592,0
688950304,0
688950304,1
688426016,0
688426016,1
692096032,255
692096032,128
691571744,255
691571744,128
691047456,255
690523168,142
690523168,144
690523168,152
690523168,154
689998880,168
689998880,128
689474592,255
689474592,254
689474592,128
689474592,252
688950304,255
688950304,128
688426016,128
692096032,383
691571744,383
691047456,383
691047456,382
690523168,383
690523168,382
689998880,256
689998880,383
689998880,382
689474592,273
689474592,272
689474592,256
689474592,383
688950304,256
688950304,383
688426016,383
692079904,29
692079904,28
692079904,0
691031328,0
690507040,0
689982752,127
689982752,0
689458464,127
689458464,0
692079904,255
692079904,128
691555616,128
691031328,128
690507040,128
689982752,232
689982752,150
689458464,255
688409888,255
691555616,369
691031328,383
690507040,381
690507040,383
690507040,382
689982752,383
689458464,383
688934176,383
688409888,369
688409888,370
692096288,0
691572000,0
691047712,127
691047712,0
691047712,1
690523424,0
689999136,127
689999136,0
689999136,1
689474848,127
689474848,0
688950560,127
688950560,0
688426272,0
692096288,255
692096288,128
691047712,255
691047712,128
690523424,128
689999136,255
689999136,128
689474848,255
689474848,128
688426272,255
688426272,128
692096288,383
692096288,382
691572000,383
691047712,381
691047712,383
691047712,382
690523424,381
690523424,383
689999136,383
688950560,383
688426272,383
692080160,0
691555872,0
691031584,0
691031584,1
690507296,0
689983008,0
689458720,127
689458720,0
689458720,1
688934432,127
688934432,0
688410144,0
692080160,255
691555872,255
691555872,128
691031584,255
691031584,128
690507296,144
689983008,168
689983008,128
689458720,255
689458720,128
688410144,255
688410144,128
692080160,383
691555872,383
691031584,383
690507296,383
689983008,256
689983008,383
689458720,256
689458720,383
688934432,256
688934432,257
688934432,383
688410144,383
692096544,0
692096544,1
691572256,0
691572256,1
691047968,0
690523680,127
690523680,0
689999392,0
689475104,127
689475104,0
688950816,0
688426528,0
691572256,255
691572256,128
691047968,255
691047968,128
690523680,144
689999392,167
689999392,128
689475104,255
689475104,254
689475104,128
689475104,129
692096544,383
691572256,383
691572256,381
691047968,318
691047968,383
690523680,383
689999392,383
689475104,256
689475104,383
688950816,383
688426528,383
691031840,0
690507552,0
689983264,127
689983264,0
689983264,1
689458976,127
689458976,0
688410400,127
688410400,0
691556128,255
691556128,128
691031840,255
691031840,128
691031840,383
690507552,383
690507552,382
689983264,383
689458976,383
692096800,0
691572512,0
691048224,127
691048224,0
691048224,1
691048224,2
690523936,127
690523936,0
690523936,1
689999648,127
689999648,0
689999648,1
689475360,127
689475360,0
689475360,1
689475360,2
689475360,4
689475360,6
688951072,127
688951072,0
688951072,1
688426784,127
688426784,4
692096800,255
692096800,128
691572512,255
691572512,128
691048224,255
691048224,128
690523936,255
690523936,128
689999648,255
689999648,254
689999648,128
689475360,255
689475360,128
688951072,255
688951072,128
688426784,255
688426784,128
688426784,144
688426784,149
692096800,383
691572512,383
691048224,265
691048224,264
691048224,383
690523936,377
690523936,376
690523936,381
690523936,380
690523936,256
690523936,383
690523936,382
689999648,381
689999648,256
689999648,383
689999648,382
689475360,381
689475360,257
689475360,256
689475360,383
689475360,382
688951072,383
688426784,383
691556384,0
691032096,0
689459232,127
689459232,0
688934944,0
691556384,128
691032096,255
691032096,128
689459232,255
689459232,254
689459232,128
689459232,129
691556384,383
691032096,383
690507808,383
689459232,256
689459232,383
691572768,0
691048480,0
689999904,0
689475616,127
689475616,0
689475616,1
688951328,0
692097056,255
691572768,255
691572768,128
691048480,255
691048480,128
690524192,142
690524192,144
690524192,154
689475616,255
689475616,128
688427040,255
691572768,383
691048480,383
689475616,256
689475616,383
688427040,375
691032352,0
690508064,0
689983776,0
689459488,0
692080928,255
691556640,255
691556640,128
690508064,128
689983776,128
689459488,255
691032352,383
691032352,382
690508064,383
689983776,383
691573024,0
691048736,0
691048736,1
690524448,0
690000160,127
690000160,0
689475872,127
689475872,0
689475872,1
692097312,255
691573024,255
691573024,128
691048736,255
690000160,128
689475872,255
689475872,128
691048736,383
690524448,383
690524448,382
690000160,383
689475872,383
692079650,0
692079650,1
691555362,2
691555362,127
691555362,0
691555362,1
691031074,127
691031074,126
691031074,0
691031074,1
691031074,2
691031074,63
690506786,127
690506786,0
690506786,1
689982498,2
689982498,127
689982498,0
689982498,1
689458210,127
689458210,0
689458210,1
